loan_id,customer_id,product_type,plafond,tenor_months,interest_rate,disbursed_at,status,dpd,is_default,outstanding,updated_at
LOAN0004126,CUST001118,SMB Invoice Financing,10000000,24,19.85,2025-12-29,LANCAR,0,0,7999563,2026-01-29 00:00:00
LOAN0004127,CUST004780,Tunaiku KTA,5000000,36,22.14,2022-02-18,LANCAR,0,0,2016134,2022-08-14 00:00:00
LOAN0004128,CUST002018,Tunaiku Mikro,5000000,6,15.8,2022-10-26,LANCAR,0,0,1438606,2023-01-24 00:00:00
LOAN0004129,CUST000659,SMB Modal Usaha,10000000,3,25.19,2023-01-24,LANCAR,0,0,4696298,2023-01-30 00:00:00
LOAN0004130,CUST004042,Tunaiku Mikro,2000000,6,12.87,2023-06-24,LANCAR,0,0,1916220,2023-08-31 00:00:00
LOAN0004131,CUST004675,Tunaiku KTA,5000000,12,23.38,2025-09-12,LANCAR,0,0,2787442,2026-07-12 00:00:00
LOAN0004132,CUST001682,Tunaiku Mikro,10000000,36,33.59,2024-12-27,LANCAR,0,0,9459129,2025-01-02 00:00:00
LOAN0004133,CUST000621,Tunaiku KTA,5000000,6,27.0,2025-12-02,LANCAR,0,0,2006401,2026-02-22 00:00:00
LOAN0004134,CUST003736,Tunaiku KTA,5000000,6,19.14,2023-04-30,LANCAR,0,0,2950008,2023-05-25 00:00:00
LOAN0004135,CUST001725,SMB Invoice Financing,25000000,36,17.34,2024-08-14,LANCAR,0,0,4906095,2025-02-14 00:00:00
LOAN0004136,CUST004573,SMB Modal Usaha,50000000,24,28.67,2025-05-13,LANCAR,0,0,18089770,2026-03-21 00:00:00
LOAN0004137,CUST003011,Tunaiku KTA,2000000,24,35.24,2023-02-15,LANCAR,0,0,1759467,2023-04-27 00:00:00
LOAN0004138,CUST002724,Tunaiku Mikro,25000000,18,14.7,2022-06-15,LUNAS,0,0,0,2022-10-08 00:00:00
LOAN0004139,CUST003487,Tunaiku Mikro,10000000,36,15.16,2026-04-01,LANCAR,0,0,8954579,2027-02-08 00:00:00
LOAN0004140,CUST002627,Tunaiku Mikro,25000000,18,18.48,2023-12-15,LANCAR,0,0,15704974,2024-09-19 00:00:00
LOAN0004141,CUST003135,Tunaiku KTA,5000000,18,15.4,2025-12-03,LANCAR,0,0,764572,2026-05-25 00:00:00
LOAN0004142,CUST000692,Tunaiku Mikro,2000000,3,34.44,2023-02-09,DPD90,95,1,277269,2023-08-16 00:00:00
LOAN0004143,CUST000749,Tunaiku Mikro,100000000,36,32.49,2023-03-17,LANCAR,0,0,36572004,2023-08-03 00:00:00
LOAN0004144,CUST004159,Tunaiku KTA,25000000,12,22.83,2023-10-05,LANCAR,0,0,20686783,2024-07-19 00:00:00
LOAN0004145,CUST003592,Tunaiku KTA,2000000,36,23.61,2025-09-18,LANCAR,0,0,1251422,2026-03-10 00:00:00
LOAN0004146,CUST002026,SMB Modal Usaha,2000000,3,27.51,2024-06-09,LANCAR,0,0,652369,2024-11-25 00:00:00
LOAN0004147,CUST002971,SMB Modal Usaha,5000000,18,17.66,2025-03-05,LANCAR,0,0,3288524,2025-11-07 00:00:00
LOAN0004148,CUST002995,Tunaiku KTA,2000000,12,33.24,2022-04-02,DPD60,65,1,1561414,2022-10-30 00:00:00
LOAN0004149,CUST002173,SMB Modal Usaha,25000000,6,31.11,2025-02-05,LANCAR,0,0,8740852,2025-03-13 00:00:00
LOAN0004150,CUST002418,Tunaiku Mikro,2000000,24,35.7,2024-09-28,LANCAR,0,0,1684903,2024-12-14 00:00:00
LOAN0004151,CUST000875,Tunaiku KTA,10000000,36,31.25,2022-06-28,DPD90,95,1,2086594,2023-07-02 00:00:00
LOAN0004152,CUST002772,Tunaiku KTA,10000000,6,32.76,2022-12-21,LUNAS,0,0,0,2023-04-12 00:00:00
LOAN0004153,CUST003333,Tunaiku KTA,5000000,3,20.11,2022-06-18,DPD60,65,1,764991,2022-06-20 00:00:00
LOAN0004154,CUST003642,Tunaiku KTA,10000000,18,32.27,2025-06-05,LANCAR,0,0,7410825,2025-11-01 00:00:00
LOAN0004155,CUST004378,Tunaiku Mikro,5000000,12,22.59,2022-11-11,LANCAR,0,0,938073,2023-11-10 00:00:00
LOAN0004156,CUST000612,Tunaiku Mikro,2000000,12,15.88,2024-06-10,LUNAS,0,0,0,2024-11-04 00:00:00
LOAN0004157,CUST001586,Tunaiku Mikro,2000000,3,20.82,2025-09-03,LUNAS,0,0,0,2026-07-25 00:00:00
LOAN0004158,CUST004657,Tunaiku Mikro,5000000,3,24.52,2024-09-29,LUNAS,0,0,0,2024-11-05 00:00:00
LOAN0004159,CUST004523,Tunaiku KTA,10000000,24,27.8,2025-11-30,LUNAS,0,0,0,2026-07-21 00:00:00
LOAN0004160,CUST000641,Tunaiku KTA,2000000,12,13.31,2022-02-08,LANCAR,0,0,1283230,2022-02-11 00:00:00
LOAN0004161,CUST000013,Tunaiku KTA,2000000,6,13.56,2024-10-30,LANCAR,0,0,903325,2025-03-20 00:00:00
LOAN0004162,CUST002849,Tunaiku Mikro,2000000,6,26.1,2025-07-31,DPD30,35,1,1419472,2026-02-22 00:00:00
LOAN0004163,CUST003778,SMB Modal Usaha,2000000,36,17.67,2024-03-06,LANCAR,0,0,955933,2025-02-27 00:00:00
LOAN0004164,CUST000320,Tunaiku KTA,25000000,36,28.39,2022-08-24,LUNAS,0,0,0,2022-09-09 00:00:00
LOAN0004165,CUST004438,Tunaiku Mikro,10000000,6,32.22,2024-11-06,DPD60,65,1,6371906,2025-04-18 00:00:00
LOAN0004166,CUST004544,Tunaiku Mikro,5000000,12,19.2,2024-12-15,LUNAS,0,0,0,2025-11-09 00:00:00
LOAN0004167,CUST000162,Tunaiku KTA,2000000,24,19.57,2025-10-11,DPD60,65,1,1127580,2025-12-16 00:00:00
LOAN0004168,CUST000103,SMB Invoice Financing,50000000,12,19.36,2022-12-29,LANCAR,0,0,39244710,2023-08-04 00:00:00
LOAN0004169,CUST000919,Tunaiku KTA,10000000,3,12.11,2022-10-14,LUNAS,0,0,0,2022-11-01 00:00:00
LOAN0004170,CUST004189,SMB Invoice Financing,50000000,12,12.02,2025-11-19,LUNAS,0,0,0,2026-11-28 00:00:00
LOAN0004171,CUST002767,Tunaiku KTA,10000000,12,19.91,2023-05-28,LANCAR,0,0,6883249,2024-01-04 00:00:00
LOAN0004172,CUST000705,Tunaiku Mikro,5000000,24,12.39,2022-06-17,LANCAR,0,0,2437707,2023-07-02 00:00:00
LOAN0004173,CUST003269,SMB Modal Usaha,5000000,6,27.1,2023-04-09,DPD60,65,1,3204100,2024-03-30 00:00:00
LOAN0004174,CUST003066,Tunaiku Mikro,5000000,18,23.47,2022-12-04,LANCAR,0,0,2379033,2023-07-30 00:00:00
LOAN0004175,CUST000830,Tunaiku KTA,5000000,3,19.59,2023-04-16,LANCAR,0,0,549134,2023-11-27 00:00:00
LOAN0004176,CUST004833,Tunaiku Mikro,10000000,6,34.13,2023-02-21,LANCAR,0,0,5525952,2023-08-29 00:00:00
LOAN0004177,CUST000929,Tunaiku KTA,100000000,36,15.49,2023-09-27,LANCAR,0,0,74237388,2024-05-22 00:00:00
LOAN0004178,CUST004945,SMB Invoice Financing,2000000,12,32.59,2024-02-16,LANCAR,0,0,514006,2024-05-03 00:00:00
LOAN0004179,CUST001061,Tunaiku KTA,50000000,6,26.16,2022-01-31,LANCAR,0,0,34053139,2022-07-31 00:00:00
LOAN0004180,CUST004486,SMB Invoice Financing,5000000,12,18.62,2025-11-22,WRITE_OFF,120,1,3878055,2026-01-19 00:00:00
LOAN0004181,CUST003557,SMB Modal Usaha,25000000,18,18.46,2023-09-24,LANCAR,0,0,10692499,2024-06-16 00:00:00
LOAN0004182,CUST004335,Tunaiku KTA,10000000,24,24.07,2023-11-14,LUNAS,0,0,0,2024-09-14 00:00:00
LOAN0004183,CUST004906,Tunaiku Mikro,100000000,12,21.53,2024-03-17,LUNAS,0,0,0,2024-04-16 00:00:00
LOAN0004184,CUST002582,Tunaiku Mikro,2000000,12,12.02,2022-01-27,LANCAR,0,0,1626039,2022-12-13 00:00:00
LOAN0004185,CUST004578,Tunaiku KTA,2000000,12,31.4,2023-07-30,DPD30,35,1,443480,2023-11-25 00:00:00
LOAN0004186,CUST002359,Tunaiku Mikro,25000000,6,19.94,2024-10-12,LANCAR,0,0,2500516,2025-10-11 00:00:00
LOAN0004187,CUST000266,SMB Modal Usaha,50000000,12,33.52,2022-10-07,LUNAS,0,0,0,2023-09-17 00:00:00
LOAN0004188,CUST004448,Tunaiku Mikro,10000000,6,15.92,2025-03-20,LANCAR,0,0,6568361,2025-04-03 00:00:00
LOAN0004189,CUST003790,SMB Modal Usaha,5000000,12,15.2,2025-07-25,LANCAR,0,0,3395641,2025-09-12 00:00:00
LOAN0004190,CUST003549,Tunaiku Mikro,2000000,6,15.46,2024-07-15,LANCAR,0,0,909000,2025-01-21 00:00:00
LOAN0004191,CUST004244,Tunaiku KTA,10000000,3,25.67,2024-03-19,DPD30,35,1,8981131,2024-11-25 00:00:00
LOAN0004192,CUST001517,Tunaiku KTA,25000000,36,21.82,2025-03-15,LANCAR,0,0,22492782,2025-12-08 00:00:00
LOAN0004193,CUST003499,Tunaiku Mikro,2000000,36,25.88,2024-07-09,LANCAR,0,0,1265988,2025-04-29 00:00:00
LOAN0004194,CUST001861,Tunaiku Mikro,25000000,12,16.11,2022-06-25,LANCAR,0,0,19307750,2023-06-24 00:00:00
LOAN0004195,CUST004945,SMB Modal Usaha,5000000,3,34.83,2024-04-03,LANCAR,0,0,3257650,2024-10-11 00:00:00
LOAN0004196,CUST001545,SMB Invoice Financing,5000000,6,13.16,2023-10-11,LANCAR,0,0,1721695,2024-11-04 00:00:00
LOAN0004197,CUST000421,Tunaiku Mikro,5000000,6,15.75,2025-11-01,LUNAS,0,0,0,2026-04-05 00:00:00
LOAN0004198,CUST004082,Tunaiku Mikro,25000000,12,18.51,2025-02-25,LANCAR,0,0,18543643,2026-01-14 00:00:00
LOAN0004199,CUST002304,Tunaiku Mikro,5000000,3,16.67,2022-03-28,LUNAS,0,0,0,2022-05-11 00:00:00
LOAN0004200,CUST002571,Tunaiku Mikro,10000000,3,15.47,2022-12-05,LANCAR,0,0,3004537,2023-06-04 00:00:00
LOAN0004201,CUST004224,Tunaiku Mikro,10000000,36,32.04,2024-04-17,LUNAS,0,0,0,2024-11-22 00:00:00
LOAN0004202,CUST003226,Tunaiku KTA,25000000,3,31.41,2024-07-21,LANCAR,0,0,18058607,2025-01-21 00:00:00
LOAN0004203,CUST004876,Tunaiku Mikro,2000000,12,30.27,2025-09-05,LANCAR,0,0,1446034,2025-12-16 00:00:00
LOAN0004204,CUST003265,SMB Modal Usaha,2000000,36,24.27,2023-08-24,LANCAR,0,0,456520,2024-03-30 00:00:00
LOAN0004205,CUST002505,Tunaiku Mikro,5000000,36,33.73,2025-02-19,LUNAS,0,0,0,2025-10-06 00:00:00
LOAN0004206,CUST004141,SMB Modal Usaha,5000000,3,13.9,2022-01-23,DPD60,65,1,3722945,2023-02-05 00:00:00
LOAN0004207,CUST001367,Tunaiku KTA,2000000,24,32.11,2023-07-06,LUNAS,0,0,0,2024-06-10 00:00:00
LOAN0004208,CUST004249,SMB Invoice Financing,5000000,12,31.02,2025-10-11,LANCAR,0,0,639338,2025-12-02 00:00:00
LOAN0004209,CUST002477,Tunaiku KTA,5000000,36,13.08,2024-08-23,LANCAR,0,0,3520707,2025-01-02 00:00:00
LOAN0004210,CUST004117,Tunaiku Mikro,10000000,12,21.46,2025-06-09,LANCAR,0,0,3502734,2025-08-10 00:00:00
LOAN0004211,CUST001086,Tunaiku KTA,10000000,6,23.22,2024-02-19,WRITE_OFF,120,1,6209509,2024-03-10 00:00:00
LOAN0004212,CUST000152,SMB Invoice Financing,5000000,12,25.3,2023-10-12,LUNAS,0,0,0,2023-12-10 00:00:00
LOAN0004213,CUST004675,Tunaiku KTA,10000000,6,29.58,2022-02-28,LANCAR,0,0,8919733,2023-03-01 00:00:00
LOAN0004214,CUST000943,SMB Modal Usaha,2000000,36,32.28,2022-05-15,LANCAR,0,0,1949050,2023-05-30 00:00:00
LOAN0004215,CUST002401,Tunaiku KTA,50000000,18,16.07,2025-08-22,LANCAR,0,0,16484661,2025-11-06 00:00:00
LOAN0004216,CUST000535,Tunaiku Mikro,25000000,6,15.05,2026-01-29,LANCAR,0,0,10410666,2026-04-28 00:00:00
LOAN0004217,CUST003009,SMB Modal Usaha,2000000,12,31.36,2022-10-20,LANCAR,0,0,1433883,2023-07-21 00:00:00
LOAN0004218,CUST001034,Tunaiku KTA,5000000,12,17.15,2024-01-16,LANCAR,0,0,4698720,2024-12-05 00:00:00
LOAN0004219,CUST002368,Tunaiku KTA,2000000,18,16.4,2023-09-03,LANCAR,0,0,1029528,2024-05-18 00:00:00
LOAN0004220,CUST002103,SMB Invoice Financing,50000000,6,18.75,2022-04-19,DPD60,65,1,17720686,2022-09-06 00:00:00
LOAN0004221,CUST003111,SMB Modal Usaha,2000000,36,31.11,2023-03-25,LANCAR,0,0,219513,2023-10-10 00:00:00
LOAN0004222,CUST004666,Tunaiku Mikro,5000000,3,32.35,2024-12-13,LANCAR,0,0,1181389,2025-08-07 00:00:00
LOAN0004223,CUST002370,Tunaiku KTA,5000000,24,33.14,2022-11-06,DPD30,35,1,4520656,2022-12-03 00:00:00
LOAN0004224,CUST000579,Tunaiku KTA,100000000,12,18.35,2022-09-24,DPD60,65,1,80690362,2023-01-06 00:00:00
LOAN0004225,CUST004145,Tunaiku KTA,2000000,12,28.28,2024-09-16,DPD30,35,1,869329,2025-01-10 00:00:00
LOAN0004226,CUST004772,Tunaiku KTA,10000000,6,20.42,2022-02-16,LANCAR,0,0,7394519,2023-03-14 00:00:00
LOAN0004227,CUST003948,Tunaiku Mikro,50000000,3,17.24,2024-02-25,LANCAR,0,0,5074502,2024-04-25 00:00:00
LOAN0004228,CUST001583,SMB Modal Usaha,25000000,3,18.13,2025-06-20,LUNAS,0,0,0,2025-10-22 00:00:00
LOAN0004229,CUST000477,Tunaiku KTA,25000000,12,21.23,2022-05-27,LANCAR,0,0,22012309,2022-12-14 00:00:00
LOAN0004230,CUST001334,Tunaiku Mikro,10000000,18,23.54,2022-07-26,LANCAR,0,0,9307019,2023-03-24 00:00:00
LOAN0004231,CUST000203,Tunaiku KTA,25000000,6,15.02,2024-04-30,LANCAR,0,0,18280939,2025-01-10 00:00:00
LOAN0004232,CUST003895,Tunaiku KTA,50000000,3,22.19,2022-06-10,LANCAR,0,0,39570122,2023-05-08 00:00:00
LOAN0004233,CUST003378,Tunaiku Mikro,100000000,12,35.82,2024-08-13,LANCAR,0,0,85473174,2025-08-14 00:00:00
LOAN0004234,CUST002369,Tunaiku Mikro,2000000,6,28.53,2023-11-03,WRITE_OFF,120,1,647249,2024-05-28 00:00:00
LOAN0004235,CUST000650,SMB Modal Usaha,50000000,24,26.38,2025-09-12,LANCAR,0,0,26476608,2026-04-13 00:00:00
LOAN0004236,CUST003291,Tunaiku KTA,50000000,24,20.38,2025-02-05,LUNAS,0,0,0,2025-03-13 00:00:00
LOAN0004237,CUST001356,Tunaiku KTA,10000000,36,27.88,2023-09-18,LANCAR,0,0,4524280,2023-10-23 00:00:00
LOAN0004238,CUST001718,Tunaiku Mikro,5000000,3,32.58,2024-04-02,LANCAR,0,0,2768301,2025-03-05 00:00:00
LOAN0004239,CUST004430,Tunaiku KTA,5000000,12,18.02,2024-07-16,LUNAS,0,0,0,2025-04-22 00:00:00
LOAN0004240,CUST004883,SMB Invoice Financing,5000000,18,25.36,2024-08-09,LANCAR,0,0,1054576,2024-12-15 00:00:00
LOAN0004241,CUST000600,Tunaiku Mikro,10000000,18,28.07,2025-05-12,LANCAR,0,0,8944388,2025-12-24 00:00:00
LOAN0004242,CUST004870,Tunaiku Mikro,2000000,3,34.77,2025-09-12,LANCAR,0,0,1165727,2026-03-11 00:00:00
LOAN0004243,CUST000741,Tunaiku KTA,50000000,3,28.2,2022-09-09,LANCAR,0,0,32119268,2023-07-23 00:00:00
LOAN0004244,CUST001415,Tunaiku Mikro,5000000,12,22.46,2023-02-04,LANCAR,0,0,4075943,2023-03-11 00:00:00
LOAN0004245,CUST002231,Tunaiku Mikro,2000000,12,33.67,2025-05-07,DPD60,65,1,1749717,2025-08-26 00:00:00
LOAN0004246,CUST000645,Tunaiku KTA,100000000,3,22.53,2023-07-16,DPD60,65,1,62920367,2023-10-17 00:00:00
LOAN0004247,CUST001649,Tunaiku Mikro,5000000,3,15.45,2024-10-30,LANCAR,0,0,892601,2025-05-27 00:00:00
LOAN0004248,CUST004353,Tunaiku KTA,2000000,12,26.89,2024-12-24,DPD30,35,1,1076198,2025-07-06 00:00:00
LOAN0004249,CUST004277,Tunaiku KTA,5000000,12,16.74,2024-07-23,LANCAR,0,0,2258847,2024-09-26 00:00:00
LOAN0004250,CUST001143,Tunaiku KTA,10000000,6,27.68,2022-01-30,LANCAR,0,0,3300600,2022-10-26 00:00:00
LOAN0004251,CUST003807,Tunaiku Mikro,10000000,6,31.72,2023-05-03,LUNAS,0,0,0,2023-10-02 00:00:00
LOAN0004252,CUST001053,Tunaiku KTA,50000000,3,17.52,2025-08-07,LUNAS,0,0,0,2026-09-11 00:00:00
LOAN0004253,CUST002732,Tunaiku KTA,5000000,3,23.98,2023-10-15,LANCAR,0,0,1554721,2024-05-20 00:00:00
LOAN0004254,CUST000437,Tunaiku Mikro,5000000,3,26.22,2024-11-21,DPD60,65,1,1195354,2025-08-05 00:00:00
LOAN0004255,CUST003860,Tunaiku Mikro,2000000,3,14.09,2022-04-27,LUNAS,0,0,0,2022-12-07 00:00:00
LOAN0004256,CUST000223,Tunaiku KTA,5000000,12,18.15,2022-04-02,LUNAS,0,0,0,2022-11-26 00:00:00
LOAN0004257,CUST003230,Tunaiku Mikro,50000000,6,12.83,2023-09-26,LANCAR,0,0,47899620,2024-07-04 00:00:00
LOAN0004258,CUST000565,Tunaiku Mikro,5000000,18,13.07,2026-04-18,LANCAR,0,0,2591628,2026-09-10 00:00:00
LOAN0004259,CUST001271,Tunaiku Mikro,2000000,3,24.05,2022-11-26,DPD60,65,1,487649,2023-11-23 00:00:00
LOAN0004260,CUST003993,Tunaiku Mikro,2000000,12,31.79,2023-07-27,LANCAR,0,0,1910050,2024-04-26 00:00:00
LOAN0004261,CUST004154,SMB Invoice Financing,5000000,3,28.98,2026-04-24,LUNAS,0,0,0,2026-07-20 00:00:00
LOAN0004262,CUST000098,Tunaiku KTA,50000000,18,19.14,2022-07-24,LUNAS,0,0,0,2023-06-10 00:00:00
LOAN0004263,CUST003039,Tunaiku KTA,5000000,12,23.21,2022-01-16,LANCAR,0,0,4531020,2022-01-16 00:00:00
LOAN0004264,CUST000912,Tunaiku KTA,10000000,12,28.56,2025-07-31,LANCAR,0,0,9602645,2025-09-02 00:00:00
LOAN0004265,CUST001806,Tunaiku KTA,5000000,24,25.2,2026-02-14,LANCAR,0,0,2302505,2026-11-11 00:00:00
LOAN0004266,CUST001394,SMB Invoice Financing,25000000,3,26.34,2025-06-14,LANCAR,0,0,3533981,2025-06-24 00:00:00
LOAN0004267,CUST003133,Tunaiku Mikro,10000000,24,28.04,2025-05-29,LANCAR,0,0,8998195,2026-01-06 00:00:00
LOAN0004268,CUST003564,SMB Invoice Financing,50000000,6,17.4,2022-04-12,LANCAR,0,0,11213423,2022-10-09 00:00:00
LOAN0004269,CUST000664,Tunaiku KTA,5000000,12,26.57,2024-06-18,DPD60,65,1,1947727,2025-05-28 00:00:00
LOAN0004270,CUST001815,Tunaiku KTA,50000000,24,34.57,2022-01-13,LANCAR,0,0,49440560,2022-12-01 00:00:00
LOAN0004271,CUST001230,Tunaiku KTA,25000000,6,16.92,2023-04-06,LANCAR,0,0,6867744,2023-06-16 00:00:00
LOAN0004272,CUST000800,Tunaiku Mikro,25000000,6,24.3,2023-03-31,LANCAR,0,0,4024409,2023-07-29 00:00:00
LOAN0004273,CUST000780,SMB Invoice Financing,25000000,36,21.52,2025-11-18,LANCAR,0,0,13178701,2026-08-23 00:00:00
LOAN0004274,CUST004752,Tunaiku KTA,2000000,3,21.61,2022-11-03,LUNAS,0,0,0,2023-08-17 00:00:00
LOAN0004275,CUST003434,Tunaiku Mikro,2000000,6,14.31,2023-07-08,LANCAR,0,0,1986028,2023-10-30 00:00:00
LOAN0004276,CUST000155,Tunaiku Mikro,25000000,12,19.07,2022-10-16,LANCAR,0,0,15218712,2023-01-06 00:00:00
LOAN0004277,CUST000306,Tunaiku KTA,10000000,6,24.72,2022-02-05,LANCAR,0,0,8872543,2022-02-26 00:00:00
LOAN0004278,CUST004337,Tunaiku KTA,5000000,6,33.68,2022-03-07,LANCAR,0,0,4679336,2023-01-08 00:00:00
LOAN0004279,CUST001627,Tunaiku KTA,10000000,3,23.99,2026-01-30,LANCAR,0,0,4932322,2026-10-06 00:00:00
LOAN0004280,CUST003716,Tunaiku Mikro,2000000,3,28.06,2023-11-19,LANCAR,0,0,1655696,2024-04-18 00:00:00
LOAN0004281,CUST002618,Tunaiku KTA,5000000,18,14.89,2022-04-16,LANCAR,0,0,922242,2022-05-05 00:00:00
LOAN0004282,CUST004691,SMB Modal Usaha,10000000,36,12.91,2022-07-27,LUNAS,0,0,0,2023-08-12 00:00:00
LOAN0004283,CUST004463,Tunaiku KTA,5000000,24,22.78,2026-04-29,DPD30,35,1,2252136,2027-05-14 00:00:00
LOAN0004284,CUST000556,Tunaiku Mikro,5000000,18,16.45,2025-09-03,DPD60,65,1,2700940,2026-05-10 00:00:00
LOAN0004285,CUST000871,Tunaiku KTA,50000000,3,16.47,2022-11-10,LANCAR,0,0,32669155,2023-07-31 00:00:00
LOAN0004286,CUST004987,SMB Invoice Financing,25000000,24,17.19,2023-11-15,LUNAS,0,0,0,2024-07-25 00:00:00
LOAN0004287,CUST004059,SMB Invoice Financing,25000000,24,27.86,2025-09-05,LANCAR,0,0,22794753,2026-04-30 00:00:00
LOAN0004288,CUST000356,Tunaiku Mikro,10000000,3,20.95,2024-09-11,LUNAS,0,0,0,2024-09-27 00:00:00
LOAN0004289,CUST000139,Tunaiku Mikro,5000000,36,31.84,2023-02-11,LANCAR,0,0,2419882,2023-10-08 00:00:00
LOAN0004290,CUST004031,SMB Modal Usaha,25000000,12,24.62,2025-04-11,LANCAR,0,0,24285675,2025-09-05 00:00:00
LOAN0004291,CUST002331,Tunaiku Mikro,10000000,3,17.89,2023-01-01,LUNAS,0,0,0,2023-01-27 00:00:00
LOAN0004292,CUST002717,Tunaiku Mikro,10000000,6,26.8,2024-04-11,LANCAR,0,0,4886947,2024-09-10 00:00:00
LOAN0004293,CUST002094,Tunaiku Mikro,2000000,6,32.53,2022-08-28,WRITE_OFF,120,1,1687294,2023-03-09 00:00:00
LOAN0004294,CUST000463,Tunaiku KTA,5000000,6,18.9,2025-03-20,LUNAS,0,0,0,2025-12-07 00:00:00
LOAN0004295,CUST003377,Tunaiku Mikro,10000000,24,33.46,2026-03-19,LUNAS,0,0,0,2026-05-28 00:00:00
LOAN0004296,CUST000180,SMB Modal Usaha,10000000,6,14.58,2022-10-30,DPD30,35,1,1824169,2023-10-29 00:00:00
LOAN0004297,CUST001621,Tunaiku KTA,5000000,12,13.96,2026-02-10,LUNAS,0,0,0,2027-01-26 00:00:00
LOAN0004298,CUST003170,SMB Invoice Financing,2000000,12,18.69,2024-07-13,LANCAR,0,0,1155760,2025-04-12 00:00:00
LOAN0004299,CUST004510,Tunaiku Mikro,25000000,12,22.8,2022-10-09,LANCAR,0,0,6114987,2022-11-11 00:00:00
LOAN0004300,CUST000810,Tunaiku Mikro,10000000,12,18.46,2024-02-19,LUNAS,0,0,0,2024-05-01 00:00:00
LOAN0004301,CUST001595,Tunaiku KTA,2000000,24,29.37,2023-05-12,LANCAR,0,0,1710129,2024-01-24 00:00:00
LOAN0004302,CUST003841,Tunaiku KTA,50000000,12,17.53,2023-09-05,LANCAR,0,0,36279330,2024-08-13 00:00:00
LOAN0004303,CUST004527,Tunaiku KTA,5000000,12,30.77,2026-02-28,LANCAR,0,0,4951126,2027-03-12 00:00:00
LOAN0004304,CUST002757,Tunaiku KTA,2000000,12,26.87,2026-02-26,LUNAS,0,0,0,2026-09-24 00:00:00
LOAN0004305,CUST004928,Tunaiku Mikro,2000000,24,18.18,2023-04-26,LANCAR,0,0,387308,2023-07-19 00:00:00
LOAN0004306,CUST004011,Tunaiku KTA,2000000,24,27.82,2024-03-15,LANCAR,0,0,1114428,2024-11-24 00:00:00
LOAN0004307,CUST001814,Tunaiku KTA,50000000,18,27.81,2022-08-05,LANCAR,0,0,38028758,2023-05-04 00:00:00
LOAN0004308,CUST002008,Tunaiku Mikro,25000000,12,16.27,2022-02-27,LANCAR,0,0,7681025,2022-11-07 00:00:00
LOAN0004309,CUST004819,Tunaiku Mikro,50000000,12,13.21,2023-08-08,LANCAR,0,0,31427763,2024-08-23 00:00:00
LOAN0004310,CUST002642,Tunaiku Mikro,5000000,6,15.99,2025-11-18,LANCAR,0,0,2977767,2026-01-26 00:00:00
LOAN0004311,CUST003925,Tunaiku KTA,10000000,3,28.94,2025-04-04,LANCAR,0,0,5091450,2025-06-22 00:00:00
LOAN0004312,CUST001537,Tunaiku KTA,10000000,12,14.63,2022-08-04,LANCAR,0,0,8206710,2023-08-24 00:00:00
LOAN0004313,CUST002763,Tunaiku Mikro,2000000,3,17.75,2022-02-16,LANCAR,0,0,505782,2023-02-27 00:00:00
LOAN0004314,CUST002532,Tunaiku KTA,10000000,12,25.44,2024-11-13,LUNAS,0,0,0,2025-03-12 00:00:00
LOAN0004315,CUST004618,SMB Modal Usaha,100000000,24,20.34,2022-08-27,LANCAR,0,0,81025969,2023-05-24 00:00:00
LOAN0004316,CUST001093,SMB Invoice Financing,2000000,18,35.85,2022-03-29,LANCAR,0,0,1499007,2022-05-08 00:00:00
LOAN0004317,CUST004495,Tunaiku Mikro,10000000,12,19.96,2025-02-04,LUNAS,0,0,0,2026-01-25 00:00:00
LOAN0004318,CUST001416,SMB Modal Usaha,25000000,24,25.99,2025-05-19,LANCAR,0,0,17895220,2025-08-10 00:00:00
LOAN0004319,CUST004263,SMB Modal Usaha,50000000,6,32.67,2025-07-11,DPD30,35,1,11231680,2026-03-31 00:00:00
LOAN0004320,CUST004519,Tunaiku Mikro,25000000,3,15.56,2022-03-25,LUNAS,0,0,0,2023-02-10 00:00:00
LOAN0004321,CUST003501,Tunaiku KTA,10000000,3,23.17,2023-12-10,LANCAR,0,0,5460192,2024-10-06 00:00:00
LOAN0004322,CUST002496,Tunaiku KTA,50000000,12,33.23,2024-12-16,LANCAR,0,0,28397842,2025-10-14 00:00:00
LOAN0004323,CUST000127,Tunaiku KTA,5000000,18,25.6,2024-12-07,DPD60,65,1,803803,2025-10-02 00:00:00
LOAN0004324,CUST004386,Tunaiku Mikro,5000000,6,26.31,2025-11-25,LUNAS,0,0,0,2026-04-12 00:00:00
LOAN0004325,CUST004814,SMB Invoice Financing,5000000,6,27.68,2023-03-10,LANCAR,0,0,1764481,2023-10-29 00:00:00
LOAN0004326,CUST004093,Tunaiku KTA,10000000,6,23.05,2026-02-03,LUNAS,0,0,0,2026-12-01 00:00:00
LOAN0004327,CUST002317,SMB Invoice Financing,25000000,12,25.93,2026-02-05,LUNAS,0,0,0,2026-06-02 00:00:00
LOAN0004328,CUST003450,SMB Modal Usaha,5000000,12,34.83,2023-01-25,LANCAR,0,0,2411933,2023-06-13 00:00:00
LOAN0004329,CUST003950,SMB Modal Usaha,2000000,24,35.59,2022-09-12,LUNAS,0,0,0,2023-05-28 00:00:00
LOAN0004330,CUST000191,SMB Modal Usaha,5000000,36,25.13,2025-07-28,LANCAR,0,0,4041724,2026-01-29 00:00:00
