repayment_id,loan_id,due_date,paid_date,amount_due,amount_paid,is_late
RPM00019548,LOAN0005691,2022-06-11,2022-06-11,2000000,2000000,0
RPM00019549,LOAN0005568,2022-11-04,2022-11-01,300000,300000,0
RPM00019550,LOAN0000658,2023-08-14,2023-08-13,4000000,4000000,0
RPM00019551,LOAN0003923,2022-02-02,2022-01-30,2000000,2000000,0
RPM00019552,LOAN0000990,2025-09-20,2025-10-07,500000,500000,1
RPM00019553,LOAN0004201,2023-11-10,2023-11-10,1000000,1000000,0
RPM00019554,LOAN0005083,2022-05-06,2022-05-06,4000000,4000000,0
RPM00019555,LOAN0003978,2025-01-27,2025-01-25,4000000,4000000,0
RPM00019556,LOAN0003818,2023-10-08,2023-10-06,1000000,1000000,0
RPM00019557,LOAN0005036,2022-11-09,2022-11-08,500000,500000,0
RPM00019558,LOAN0003685,2023-04-05,2023-04-04,1000000,1000000,0
RPM00019559,LOAN0005087,2023-10-14,2023-10-12,1000000,1000000,0
RPM00019560,LOAN0007772,2022-12-20,2022-12-25,4000000,4000000,1
RPM00019561,LOAN0005086,2023-07-21,2023-07-18,300000,300000,0
RPM00019562,LOAN0001125,2022-05-18,2022-05-18,300000,300000,0
RPM00019563,LOAN0001281,2026-02-28,2026-02-27,300000,300000,0
RPM00019564,LOAN0004429,2024-07-10,2024-07-10,300000,300000,0
RPM00019565,LOAN0004795,2023-09-07,2023-09-06,2000000,2000000,0
RPM00019566,LOAN0006534,2026-03-16,2026-03-13,500000,500000,0
RPM00019567,LOAN0007103,2023-07-08,2023-07-06,2000000,2000000,0
RPM00019568,LOAN0001602,2025-11-14,2025-11-19,500000,500000,1
RPM00019569,LOAN0007954,2025-10-18,2025-10-18,1000000,1000000,0
RPM00019570,LOAN0004667,2026-01-28,2026-01-25,4000000,4000000,0
RPM00019571,LOAN0002734,2023-05-10,2023-06-02,2000000,2000000,1
RPM00019572,LOAN0000095,2026-03-19,2026-03-17,300000,300000,0
RPM00019573,LOAN0002059,2026-05-31,2026-06-06,1000000,1000000,1
RPM00019574,LOAN0007315,2025-09-25,2025-09-22,1000000,1000000,0
RPM00019575,LOAN0002256,2023-09-17,2023-09-16,4000000,4000000,0
RPM00019576,LOAN0002868,2025-08-13,2025-08-11,1000000,1000000,0
RPM00019577,LOAN0003324,2023-03-30,2023-03-28,300000,300000,0
RPM00019578,LOAN0000861,2024-11-06,2024-11-10,500000,500000,1
RPM00019579,LOAN0000356,2024-04-02,2024-03-30,500000,500000,0
RPM00019580,LOAN0000206,2023-03-26,2023-03-24,500000,500000,0
RPM00019581,LOAN0002617,2023-10-26,2023-10-31,500000,278680,1
RPM00019582,LOAN0002298,2023-05-22,2023-05-22,300000,300000,0
RPM00019583,LOAN0004969,2025-10-30,2025-11-05,2000000,2000000,1
RPM00019584,LOAN0001657,2023-04-28,2023-04-28,2000000,2000000,0
RPM00019585,LOAN0007472,2023-11-15,2023-11-13,4000000,4000000,0
RPM00019586,LOAN0002440,2025-11-09,2025-11-06,2000000,2000000,0
RPM00019587,LOAN0006316,2024-05-21,2024-05-19,500000,500000,0
RPM00019588,LOAN0005335,2025-03-18,2025-03-18,300000,300000,0
RPM00019589,LOAN0000868,2025-12-11,2025-12-11,500000,500000,0
RPM00019590,LOAN0007745,2024-05-28,2024-06-18,4000000,4000000,1
RPM00019591,LOAN0001050,2023-03-10,2023-03-08,1000000,1000000,0
RPM00019592,LOAN0001285,2023-10-05,2023-10-03,4000000,4000000,0
RPM00019593,LOAN0000782,2024-09-25,2024-09-24,300000,300000,0
RPM00019594,LOAN0007391,2022-07-19,2022-07-18,500000,500000,0
RPM00019595,LOAN0000847,2025-01-01,2024-12-31,500000,500000,0
RPM00019596,LOAN0002108,2026-04-24,2026-05-01,4000000,4000000,1
RPM00019597,LOAN0003206,2024-10-13,2024-10-11,4000000,4000000,0
RPM00019598,LOAN0004520,2023-05-05,2023-05-05,500000,500000,0
RPM00019599,LOAN0002835,2022-07-20,2022-07-20,500000,500000,0
RPM00019600,LOAN0000207,2022-05-12,2022-05-09,1000000,1000000,0
RPM00019601,LOAN0004317,2025-08-28,2025-08-25,2000000,2000000,0
RPM00019602,LOAN0005459,2023-11-04,2023-11-03,500000,500000,0
RPM00019603,LOAN0005607,2022-08-05,2022-08-11,500000,500000,1
RPM00019604,LOAN0003429,2023-01-15,2023-01-12,4000000,4000000,0
RPM00019605,LOAN0000350,2023-01-06,2023-01-11,1000000,1000000,1
RPM00019606,LOAN0005795,2025-03-28,2025-03-27,500000,500000,0
RPM00019607,LOAN0007395,2026-05-10,2026-05-09,2000000,2000000,0
RPM00019608,LOAN0004924,2022-11-23,2022-12-04,1000000,1000000,1
RPM00019609,LOAN0003700,2025-08-04,2025-08-01,500000,500000,0
RPM00019610,LOAN0007763,2024-12-30,2024-12-27,1000000,1000000,0
RPM00019611,LOAN0003172,2022-04-30,2022-04-27,4000000,4000000,0
RPM00019612,LOAN0000147,2026-03-18,2026-03-17,2000000,2000000,0
RPM00019613,LOAN0006755,2022-08-17,2022-08-16,2000000,2000000,0
RPM00019614,LOAN0002760,2023-09-22,2023-10-01,500000,500000,1
RPM00019615,LOAN0007727,2026-05-24,2026-05-23,1000000,1000000,0
RPM00019616,LOAN0006732,2022-09-13,2022-09-10,4000000,4000000,0
RPM00019617,LOAN0001803,2025-10-15,2025-10-12,300000,300000,0
RPM00019618,LOAN0004283,2022-05-18,2022-05-17,1000000,1000000,0
RPM00019619,LOAN0003508,2023-05-20,2023-05-18,4000000,4000000,0
RPM00019620,LOAN0000388,2022-11-20,2022-12-04,300000,300000,1
RPM00019621,LOAN0005745,2023-09-18,2023-09-15,4000000,4000000,0
RPM00019622,LOAN0002004,2023-02-01,2023-02-01,2000000,1405758,0
RPM00019623,LOAN0006866,2024-10-25,2024-10-23,4000000,4000000,0
RPM00019624,LOAN0003540,2024-10-28,2024-10-25,500000,500000,0
RPM00019625,LOAN0003687,2024-06-07,2024-06-27,500000,500000,1
RPM00019626,LOAN0007498,2025-05-10,2025-05-09,4000000,4000000,0
RPM00019627,LOAN0001591,2026-03-19,2026-04-12,2000000,1229715,1
RPM00019628,LOAN0005273,2022-11-28,2022-11-25,4000000,4000000,0
RPM00019629,LOAN0004953,2023-01-01,2023-01-01,2000000,2000000,0
RPM00019630,LOAN0003799,2023-12-22,2023-12-19,4000000,4000000,0
RPM00019631,LOAN0006960,2025-06-14,2025-06-11,1000000,1000000,0
RPM00019632,LOAN0002591,2025-09-13,2025-09-13,2000000,2000000,0
RPM00019633,LOAN0004422,2023-10-12,2023-10-10,1000000,1000000,0
RPM00019634,LOAN0005967,2022-07-19,2022-07-18,1000000,1000000,0
RPM00019635,LOAN0000504,2024-03-14,2024-03-13,4000000,4000000,0
RPM00019636,LOAN0002711,2024-10-07,2024-10-04,300000,300000,0
RPM00019637,LOAN0005994,2023-07-13,2023-07-10,1000000,1000000,0
RPM00019638,LOAN0003771,2024-07-08,2024-07-05,4000000,4000000,0
RPM00019639,LOAN0003067,2024-06-01,2024-05-30,500000,500000,0
RPM00019640,LOAN0001143,2023-11-03,2023-11-02,300000,300000,0
RPM00019641,LOAN0000342,2022-05-26,2022-06-13,300000,300000,1
RPM00019642,LOAN0005885,2024-09-10,2024-09-08,4000000,4000000,0
RPM00019643,LOAN0007156,2022-08-20,2022-08-18,4000000,4000000,0
RPM00019644,LOAN0003773,2025-11-27,2025-11-24,500000,500000,0
RPM00019645,LOAN0004848,2022-02-20,2022-02-19,500000,500000,0
RPM00019646,LOAN0006510,2022-10-06,2022-10-04,500000,500000,0
RPM00019647,LOAN0007465,2023-11-18,2023-11-15,300000,300000,0
RPM00019648,LOAN0004562,2022-03-05,2022-03-02,4000000,4000000,0
RPM00019649,LOAN0005128,2023-10-29,2023-10-27,4000000,2059373,0
RPM00019650,LOAN0005848,2024-12-18,2024-12-18,1000000,1000000,0
RPM00019651,LOAN0006688,2025-11-16,2025-11-13,300000,300000,0
RPM00019652,LOAN0003630,2023-02-23,2023-03-03,1000000,1000000,1
RPM00019653,LOAN0006308,2025-05-14,2025-05-13,1000000,1000000,0
RPM00019654,LOAN0005879,2023-02-25,2023-02-24,4000000,4000000,0
RPM00019655,LOAN0000314,2022-06-20,2022-06-18,500000,500000,0
RPM00019656,LOAN0003584,2024-10-31,2024-10-28,300000,300000,0
RPM00019657,LOAN0001361,2023-01-27,2023-01-25,2000000,2000000,0
RPM00019658,LOAN0001898,2022-10-20,2022-10-20,300000,300000,0
RPM00019659,LOAN0000951,2023-09-14,2023-10-05,500000,500000,1
RPM00019660,LOAN0006934,2026-05-29,2026-05-26,4000000,4000000,0
RPM00019661,LOAN0002280,2024-04-15,2024-04-12,1000000,1000000,0
RPM00019662,LOAN0004000,2023-12-10,2023-12-08,4000000,4000000,0
RPM00019663,LOAN0001991,2024-11-14,2024-11-13,500000,500000,0
RPM00019664,LOAN0004774,2024-12-12,2024-12-09,2000000,2000000,0
RPM00019665,LOAN0007990,2022-02-09,2022-02-08,500000,500000,0
RPM00019666,LOAN0004068,2025-04-20,2025-04-20,2000000,2000000,0
RPM00019667,LOAN0007091,2026-01-20,2026-01-18,4000000,4000000,0
RPM00019668,LOAN0007925,2023-03-26,2023-03-25,300000,300000,0
RPM00019669,LOAN0000936,2025-03-26,2025-03-26,1000000,1000000,0
RPM00019670,LOAN0003144,2022-07-11,2022-08-02,300000,300000,1
RPM00019671,LOAN0005441,2024-12-17,2024-12-14,300000,300000,0
RPM00019672,LOAN0000784,2022-09-04,2022-09-04,2000000,2000000,0
RPM00019673,LOAN0003075,2022-05-02,2022-05-02,4000000,4000000,0
RPM00019674,LOAN0001344,2024-11-12,2024-11-11,500000,500000,0
RPM00019675,LOAN0002472,2023-03-03,2023-03-02,1000000,1000000,0
RPM00019676,LOAN0002704,2026-05-19,2026-05-19,1000000,1000000,0
RPM00019677,LOAN0007013,2024-03-25,2024-03-28,4000000,4000000,1
RPM00019678,LOAN0005627,2024-10-17,2024-10-15,2000000,2000000,0
RPM00019679,LOAN0006120,2024-08-10,2024-08-09,4000000,4000000,0
RPM00019680,LOAN0005928,2025-12-15,2025-12-13,4000000,4000000,0
RPM00019681,LOAN0004560,2022-03-27,2022-04-18,1000000,1000000,1
RPM00019682,LOAN0002254,2023-03-13,2023-03-13,4000000,4000000,0
RPM00019683,LOAN0007304,2025-09-07,2025-09-05,300000,300000,0
RPM00019684,LOAN0003823,2022-03-14,2022-03-11,300000,300000,0
RPM00019685,LOAN0004333,2025-11-12,2025-11-11,2000000,2000000,0
RPM00019686,LOAN0000780,2024-05-06,2024-05-29,300000,300000,1
RPM00019687,LOAN0001525,2022-02-08,2022-02-05,2000000,2000000,0
RPM00019688,LOAN0007066,2022-08-07,2022-08-05,500000,500000,0
RPM00019689,LOAN0006984,2026-04-14,2026-04-14,300000,300000,0
RPM00019690,LOAN0004193,2024-04-06,2024-04-25,4000000,4000000,1
RPM00019691,LOAN0006386,2023-12-30,2024-01-19,300000,300000,1
RPM00019692,LOAN0004859,2022-11-27,2022-11-27,4000000,4000000,0
RPM00019693,LOAN0004073,2023-11-01,2023-11-21,300000,300000,1
RPM00019694,LOAN0005829,2025-10-06,2025-10-06,1000000,1000000,0
RPM00019695,LOAN0003307,2022-09-13,2022-09-11,1000000,1000000,0
RPM00019696,LOAN0007697,2022-08-12,2022-08-09,300000,300000,0
RPM00019697,LOAN0007307,2026-01-31,2026-02-13,500000,500000,1
RPM00019698,LOAN0005301,2026-03-24,2026-03-21,300000,300000,0
RPM00019699,LOAN0002077,2024-08-12,2024-08-10,500000,500000,0
RPM00019700,LOAN0001505,2023-07-11,2023-07-11,500000,500000,0
RPM00019701,LOAN0004457,2025-05-15,2025-05-15,300000,300000,0
RPM00019702,LOAN0003454,2023-04-03,2023-04-01,300000,300000,0
RPM00019703,LOAN0003027,2025-10-19,2025-10-18,500000,500000,0
RPM00019704,LOAN0002645,2025-04-17,2025-04-22,300000,300000,1
RPM00019705,LOAN0006448,2023-11-11,2023-11-10,300000,300000,0
RPM00019706,LOAN0000728,2024-03-25,2024-04-05,500000,500000,1
RPM00019707,LOAN0004475,2026-05-12,2026-05-11,1000000,1000000,0
RPM00019708,LOAN0006983,2023-09-18,2023-10-12,1000000,1000000,1
RPM00019709,LOAN0006795,2024-07-11,2024-07-09,4000000,4000000,0
RPM00019710,LOAN0006911,2022-08-16,2022-08-14,1000000,1000000,0
RPM00019711,LOAN0007963,2025-01-25,2025-01-23,500000,500000,0
RPM00019712,LOAN0006222,2022-09-29,2022-09-27,300000,300000,0
RPM00019713,LOAN0007622,2024-12-12,2024-12-12,1000000,1000000,0
RPM00019714,LOAN0001419,2022-12-03,2022-12-01,4000000,4000000,0
RPM00019715,LOAN0001973,2025-07-04,2025-07-02,500000,500000,0
RPM00019716,LOAN0000415,2024-04-22,2024-04-22,300000,300000,0
RPM00019717,LOAN0004087,2025-03-01,2025-03-01,2000000,2000000,0
RPM00019718,LOAN0000304,2025-05-13,2025-05-10,2000000,2000000,0
RPM00019719,LOAN0005278,2025-05-31,2025-05-30,1000000,1000000,0
RPM00019720,LOAN0004993,2024-02-20,2024-02-17,4000000,4000000,0
RPM00019721,LOAN0007696,2023-11-17,2023-11-14,300000,300000,0
RPM00019722,LOAN0005360,2022-02-12,2022-02-12,4000000,4000000,0
RPM00019723,LOAN0003181,2023-02-06,2023-02-05,2000000,2000000,0
RPM00019724,LOAN0003464,2025-02-20,2025-02-19,4000000,4000000,0
RPM00019725,LOAN0007541,2022-12-09,2022-12-09,1000000,1000000,0
RPM00019726,LOAN0002618,2023-04-28,2023-04-25,2000000,2000000,0
RPM00019727,LOAN0004320,2024-03-05,2024-03-04,1000000,1000000,0
RPM00019728,LOAN0003669,2024-02-20,2024-03-13,500000,500000,1
RPM00019729,LOAN0000617,2022-05-18,2022-05-19,1000000,1000000,1
RPM00019730,LOAN0000425,2022-07-23,2022-07-23,1000000,1000000,0
RPM00019731,LOAN0007732,2025-11-16,2025-11-13,500000,500000,0
RPM00019732,LOAN0005296,2022-09-18,2022-09-16,300000,300000,0
RPM00019733,LOAN0004398,2024-04-18,2024-05-05,1000000,1000000,1
RPM00019734,LOAN0007315,2024-05-25,2024-05-23,4000000,4000000,0
RPM00019735,LOAN0000199,2024-12-02,2024-12-02,500000,500000,0
RPM00019736,LOAN0002331,2023-12-27,2023-12-25,1000000,1000000,0
RPM00019737,LOAN0005269,2022-11-08,2022-11-07,1000000,1000000,0
RPM00019738,LOAN0007112,2024-09-22,2024-09-22,1000000,1000000,0
RPM00019739,LOAN0007924,2024-02-18,2024-02-15,2000000,2000000,0
RPM00019740,LOAN0002482,2022-09-29,2022-09-26,4000000,4000000,0
RPM00019741,LOAN0002756,2024-08-09,2024-08-09,500000,500000,0
RPM00019742,LOAN0007467,2025-06-05,2025-06-05,500000,500000,0
RPM00019743,LOAN0005418,2024-12-08,2024-12-08,4000000,4000000,0
RPM00019744,LOAN0000947,2022-06-26,2022-06-26,500000,500000,0
RPM00019745,LOAN0006431,2025-03-17,2025-03-16,1000000,702795,0
RPM00019746,LOAN0003328,2024-05-21,2024-05-21,4000000,4000000,0
RPM00019747,LOAN0003484,2024-11-27,2024-11-27,4000000,3203844,0
RPM00019748,LOAN0006508,2026-02-09,2026-02-08,4000000,4000000,0
RPM00019749,LOAN0001225,2024-12-23,2024-12-27,500000,500000,1
RPM00019750,LOAN0002130,2025-08-08,2025-08-07,500000,500000,0
RPM00019751,LOAN0006701,2022-10-15,2022-11-03,2000000,2000000,1
RPM00019752,LOAN0001413,2024-04-08,2024-04-05,500000,500000,0
RPM00019753,LOAN0006347,2024-09-27,2024-09-27,300000,300000,0
RPM00019754,LOAN0002311,2023-01-10,2023-01-09,500000,500000,0
RPM00019755,LOAN0003623,2025-09-14,2025-09-12,300000,300000,0
RPM00019756,LOAN0006983,2024-03-28,2024-03-26,300000,300000,0
RPM00019757,LOAN0007401,2025-03-22,2025-04-01,1000000,1000000,1
RPM00019758,LOAN0004343,2023-09-12,2023-09-11,2000000,2000000,0
RPM00019759,LOAN0004644,2024-05-12,2024-05-12,500000,500000,0
RPM00019760,LOAN0003870,2022-05-02,2022-05-01,1000000,1000000,0
RPM00019761,LOAN0003856,2022-06-22,2022-06-21,300000,300000,0
RPM00019762,LOAN0006846,2024-09-09,2024-09-13,4000000,4000000,1
RPM00019763,LOAN0001725,2022-08-27,2022-08-24,300000,300000,0
RPM00019764,LOAN0005215,2024-08-18,2024-08-17,2000000,2000000,0
RPM00019765,LOAN0004004,2024-03-24,2024-03-23,2000000,2000000,0
RPM00019766,LOAN0001934,2026-04-09,2026-04-07,300000,300000,0
RPM00019767,LOAN0001458,2023-04-19,2023-04-19,300000,300000,0
RPM00019768,LOAN0006407,2024-09-11,2024-09-09,500000,500000,0
RPM00019769,LOAN0001855,2025-05-29,2025-05-28,1000000,1000000,0
RPM00019770,LOAN0000343,2025-08-27,2025-08-25,500000,251858,0
RPM00019771,LOAN0006950,2026-04-27,2026-04-24,2000000,2000000,0
RPM00019772,LOAN0004737,2023-05-03,2023-05-02,500000,500000,0
RPM00019773,LOAN0002200,2022-03-03,2022-03-03,300000,300000,0
RPM00019774,LOAN0007442,2022-10-26,2022-10-25,300000,300000,0
RPM00019775,LOAN0005976,2025-03-08,2025-03-08,1000000,1000000,0
RPM00019776,LOAN0007432,2024-01-24,2024-02-02,500000,500000,1
RPM00019777,LOAN0001139,2025-11-05,2025-11-03,300000,300000,0
RPM00019778,LOAN0004646,2026-04-30,2026-04-28,2000000,2000000,0
RPM00019779,LOAN0005724,2022-05-25,2022-05-25,1000000,1000000,0
RPM00019780,LOAN0001494,2023-09-27,2023-09-26,1000000,1000000,0
RPM00019781,LOAN0002580,2025-10-13,2025-10-11,4000000,4000000,0
RPM00019782,LOAN0006263,2024-01-29,2024-01-27,500000,500000,0
RPM00019783,LOAN0001721,2026-04-26,2026-04-23,300000,300000,0
RPM00019784,LOAN0006415,2023-06-21,2023-06-18,4000000,4000000,0
RPM00019785,LOAN0004506,2022-02-25,2022-02-24,4000000,4000000,0
RPM00019786,LOAN0007315,2022-07-02,2022-07-01,2000000,2000000,0
RPM00019787,LOAN0000607,2024-05-25,2024-05-25,300000,300000,0
RPM00019788,LOAN0007399,2024-10-14,2024-10-14,1000000,1000000,0
RPM00019789,LOAN0000704,2026-04-06,2026-04-06,4000000,4000000,0
RPM00019790,LOAN0003974,2025-08-23,2025-09-06,2000000,2000000,1
RPM00019791,LOAN0002321,2026-03-22,2026-03-21,4000000,4000000,0
RPM00019792,LOAN0004334,2022-09-26,2022-09-25,500000,500000,0
RPM00019793,LOAN0006225,2026-05-04,2026-05-03,300000,300000,0
RPM00019794,LOAN0000786,2023-08-27,2023-08-26,2000000,2000000,0
RPM00019795,LOAN0002818,2023-03-28,2023-03-28,2000000,2000000,0
RPM00019796,LOAN0000445,2024-10-26,2024-10-24,2000000,2000000,0
RPM00019797,LOAN0005637,2023-01-24,2023-01-21,500000,500000,0
RPM00019798,LOAN0002698,2024-02-19,2024-02-19,500000,500000,0
RPM00019799,LOAN0007847,2023-07-28,2023-07-27,1000000,1000000,0
RPM00019800,LOAN0007640,2022-06-23,2022-06-23,2000000,2000000,0
RPM00019801,LOAN0006199,2023-12-29,2023-12-29,500000,500000,0
RPM00019802,LOAN0007441,2025-12-04,2025-12-04,300000,300000,0
RPM00019803,LOAN0003858,2022-11-27,2022-11-25,2000000,2000000,0
RPM00019804,LOAN0001722,2023-07-24,2023-07-21,1000000,1000000,0
RPM00019805,LOAN0005508,2025-05-31,2025-05-31,1000000,1000000,0
RPM00019806,LOAN0004560,2025-08-05,2025-08-03,500000,500000,0
RPM00019807,LOAN0003900,2022-03-22,2022-03-21,300000,300000,0
RPM00019808,LOAN0003214,2025-08-17,2025-08-16,2000000,2000000,0
RPM00019809,LOAN0006678,2026-02-17,2026-02-16,2000000,2000000,0
RPM00019810,LOAN0001272,2024-03-27,2024-03-28,500000,500000,1
RPM00019811,LOAN0007268,2025-04-15,2025-04-28,500000,500000,1
RPM00019812,LOAN0006166,2023-02-16,2023-02-13,300000,300000,0
RPM00019813,LOAN0002042,2026-03-08,2026-03-08,4000000,4000000,0
RPM00019814,LOAN0000376,2024-07-08,2024-07-06,300000,300000,0
RPM00019815,LOAN0004877,2022-04-27,2022-04-24,4000000,4000000,0
RPM00019816,LOAN0007227,2024-02-24,2024-02-22,500000,500000,0
RPM00019817,LOAN0007705,2023-08-14,2023-08-14,500000,500000,0
RPM00019818,LOAN0005691,2024-02-05,2024-02-04,1000000,1000000,0
RPM00019819,LOAN0002285,2023-09-28,2023-09-27,1000000,1000000,0
RPM00019820,LOAN0004742,2025-04-26,2025-04-23,500000,500000,0
RPM00019821,LOAN0002352,2025-10-12,2025-10-09,300000,300000,0
RPM00019822,LOAN0007048,2024-01-07,2024-01-07,300000,300000,0
RPM00019823,LOAN0004564,2024-03-02,2024-02-28,500000,500000,0
RPM00019824,LOAN0003499,2022-06-05,2022-06-24,1000000,1000000,1
RPM00019825,LOAN0002026,2023-04-21,2023-05-16,1000000,1000000,1
RPM00019826,LOAN0001874,2026-05-20,2026-05-18,4000000,4000000,0
RPM00019827,LOAN0001283,2022-07-10,2022-07-08,2000000,2000000,0
RPM00019828,LOAN0004713,2022-03-30,2022-03-28,500000,500000,0
RPM00019829,LOAN0001006,2022-06-25,2022-06-22,4000000,4000000,0
RPM00019830,LOAN0007052,2025-10-17,2025-10-14,4000000,4000000,0
RPM00019831,LOAN0006205,2024-02-09,2024-02-08,2000000,2000000,0
RPM00019832,LOAN0000638,2025-01-14,2025-01-14,2000000,2000000,0
RPM00019833,LOAN0004327,2025-09-28,2025-09-27,300000,300000,0
RPM00019834,LOAN0005036,2023-06-12,2023-06-09,4000000,4000000,0
RPM00019835,LOAN0002379,2023-03-06,2023-03-04,2000000,2000000,0
RPM00019836,LOAN0004371,2023-07-26,2023-07-26,2000000,2000000,0
RPM00019837,LOAN0004563,2023-11-23,2023-11-23,500000,500000,0
RPM00019838,LOAN0004330,2024-08-02,2024-07-31,4000000,4000000,0
RPM00019839,LOAN0001948,2024-12-10,2024-12-09,500000,500000,0
RPM00019840,LOAN0006770,2024-10-21,2024-10-21,300000,300000,0
RPM00019841,LOAN0007436,2024-09-12,2024-09-11,500000,260351,0
RPM00019842,LOAN0003554,2024-04-15,2024-04-15,2000000,2000000,0
RPM00019843,LOAN0002916,2022-12-02,2022-11-29,1000000,1000000,0
RPM00019844,LOAN0004051,2023-07-25,2023-07-25,4000000,4000000,0
RPM00019845,LOAN0001430,2022-10-09,2022-10-25,1000000,1000000,1
RPM00019846,LOAN0006241,2025-08-17,2025-08-16,1000000,1000000,0
RPM00019847,LOAN0001947,2022-07-06,2022-07-05,1000000,1000000,0
RPM00019848,LOAN0003217,2022-02-06,2022-02-03,300000,300000,0
RPM00019849,LOAN0001992,2023-07-26,2023-07-23,300000,300000,0
RPM00019850,LOAN0001745,2026-05-15,2026-05-13,1000000,1000000,0
RPM00019851,LOAN0004374,2025-09-09,2025-09-06,2000000,2000000,0
RPM00019852,LOAN0003808,2024-08-29,2024-08-29,500000,500000,0
RPM00019853,LOAN0005521,2024-01-10,2024-01-09,1000000,1000000,0
RPM00019854,LOAN0000943,2025-02-22,2025-02-21,4000000,4000000,0
RPM00019855,LOAN0004316,2023-05-24,2023-05-21,300000,300000,0
RPM00019856,LOAN0007551,2023-09-23,2023-09-21,4000000,4000000,0
RPM00019857,LOAN0006534,2024-09-27,2024-10-11,300000,300000,1
RPM00019858,LOAN0005352,2022-05-23,2022-05-21,2000000,2000000,0
RPM00019859,LOAN0000165,2022-02-26,2022-02-26,300000,300000,0
RPM00019860,LOAN0000987,2023-04-27,2023-04-26,300000,300000,0
RPM00019861,LOAN0000833,2024-07-07,2024-07-26,1000000,1000000,1
RPM00019862,LOAN0003266,2024-12-20,2024-12-20,2000000,2000000,0
RPM00019863,LOAN0002088,2022-06-05,2022-06-03,500000,500000,0
RPM00019864,LOAN0006690,2025-12-30,2025-12-28,1000000,1000000,0
RPM00019865,LOAN0005417,2023-08-24,2023-08-25,4000000,4000000,1
RPM00019866,LOAN0007079,2025-07-08,2025-07-27,500000,500000,1
RPM00019867,LOAN0000932,2022-07-20,2022-07-18,4000000,2176068,0
RPM00019868,LOAN0003109,2022-10-19,2022-10-23,2000000,2000000,1
RPM00019869,LOAN0005757,2024-09-19,2024-09-18,500000,500000,0
RPM00019870,LOAN0007329,2026-01-15,2026-01-12,2000000,2000000,0
RPM00019871,LOAN0007650,2022-02-19,2022-02-17,2000000,2000000,0
RPM00019872,LOAN0005800,2022-10-27,2022-10-24,300000,300000,0
RPM00019873,LOAN0004249,2022-04-09,2022-04-07,2000000,2000000,0
RPM00019874,LOAN0003174,2023-03-23,2023-03-20,300000,300000,0
RPM00019875,LOAN0002109,2024-12-15,2024-12-13,2000000,2000000,0
RPM00019876,LOAN0003885,2022-10-26,2022-10-26,1000000,1000000,0
RPM00019877,LOAN0005084,2024-07-15,2024-07-12,500000,500000,0
RPM00019878,LOAN0006562,2025-07-09,2025-07-07,1000000,488944,0
RPM00019879,LOAN0000443,2024-04-17,2024-04-14,2000000,2000000,0
RPM00019880,LOAN0002690,2023-04-24,2023-04-21,1000000,1000000,0
RPM00019881,LOAN0007835,2025-01-23,2025-01-22,500000,500000,0
RPM00019882,LOAN0000107,2025-04-05,2025-04-04,300000,300000,0
RPM00019883,LOAN0006686,2024-01-14,2024-01-13,300000,300000,0
RPM00019884,LOAN0006080,2022-12-09,2022-12-07,2000000,2000000,0
RPM00019885,LOAN0004882,2024-10-11,2024-10-09,1000000,1000000,0
RPM00019886,LOAN0000259,2023-03-13,2023-03-17,500000,500000,1
RPM00019887,LOAN0005125,2022-05-05,2022-05-05,2000000,2000000,0
RPM00019888,LOAN0003255,2022-09-16,2022-09-15,2000000,2000000,0
RPM00019889,LOAN0002600,2026-01-28,2026-02-07,500000,500000,1
RPM00019890,LOAN0002162,2023-07-04,2023-07-04,300000,300000,0
RPM00019891,LOAN0007775,2024-08-16,2024-08-22,2000000,1600331,1
RPM00019892,LOAN0000014,2022-12-31,2023-01-09,300000,300000,1
RPM00019893,LOAN0000377,2026-05-21,2026-05-20,4000000,4000000,0
RPM00019894,LOAN0007140,2022-02-04,2022-02-04,300000,157056,0
RPM00019895,LOAN0005045,2022-02-26,2022-03-19,300000,300000,1
