account_id,customer_id,account_type,balance,interest_rate,opened_at,status
ACC0003546,CUST002262,TABUNGAN,6777549,0.6,2024-03-21,ACTIVE
ACC0003547,CUST004437,TABUNGAN,1516530,2.14,2025-07-27,ACTIVE
ACC0003548,CUST002845,TABUNGAN,10209814,1.28,2026-01-21,ACTIVE
ACC0003549,CUST004676,DEPOSITO,2804218,2.62,2023-07-27,ACTIVE
ACC0003550,CUST002923,TABUNGAN,1371954,1.48,2024-01-28,ACTIVE
ACC0003551,CUST002659,DEPOSITO,4912837,5.78,2024-05-12,ACTIVE
ACC0003552,CUST000311,DEPOSITO,1897170,3.2,2025-10-06,ACTIVE
ACC0003553,CUST000785,TABUNGAN,1574640,2.59,2023-02-02,ACTIVE
ACC0003554,CUST001560,DEPOSITO,5063499,3.58,2022-02-12,ACTIVE
ACC0003555,CUST003959,TABUNGAN,6716831,3.32,2021-06-22,CLOSED
ACC0003556,CUST002787,TABUNGAN,1675453,2.65,2023-03-13,ACTIVE
ACC0003557,CUST004725,TABUNGAN,1315892,1.58,2024-04-30,ACTIVE
ACC0003558,CUST002174,TABUNGAN,691166,3.04,2025-04-13,ACTIVE
ACC0003559,CUST002757,TABUNGAN,11063929,2.52,2025-12-22,ACTIVE
ACC0003560,CUST002543,DEPOSITO,1202353,2.58,2023-10-15,ACTIVE
ACC0003561,CUST002638,TABUNGAN,1465351,2.08,2023-02-07,ACTIVE
ACC0003562,CUST002471,TABUNGAN,2864575,3.2,2021-12-22,ACTIVE
ACC0003563,CUST001678,TABUNGAN,5254129,2.35,2024-05-13,ACTIVE
ACC0003564,CUST003611,TABUNGAN,2396083,1.73,2022-07-20,DORMANT
ACC0003565,CUST001488,TABUNGAN,11983063,1.22,2021-09-11,ACTIVE
ACC0003566,CUST003715,TABUNGAN,9874658,0.87,2023-04-13,ACTIVE
ACC0003567,CUST001342,TABUNGAN,9090802,1.57,2026-03-04,ACTIVE
ACC0003568,CUST004640,TABUNGAN,23774968,0.86,2022-05-30,ACTIVE
ACC0003569,CUST004117,DEPOSITO,6035223,5.88,2023-12-18,DORMANT
ACC0003570,CUST003661,TABUNGAN,2126870,2.18,2021-11-09,ACTIVE
ACC0003571,CUST000286,TABUNGAN,1583425,0.65,2025-03-17,DORMANT
ACC0003572,CUST003108,TABUNGAN,4818289,1.05,2021-12-11,ACTIVE
ACC0003573,CUST002538,TABUNGAN,27640621,1.1,2022-10-21,ACTIVE
ACC0003574,CUST003150,TABUNGAN,15033135,2.43,2026-01-10,ACTIVE
ACC0003575,CUST003839,TABUNGAN,2633903,0.86,2026-04-07,CLOSED
ACC0003576,CUST001846,TABUNGAN,7585432,2.63,2021-06-20,ACTIVE
ACC0003577,CUST000118,TABUNGAN,15234978,2.2,2022-04-16,ACTIVE
ACC0003578,CUST000339,TABUNGAN,7030046,2.89,2022-06-27,ACTIVE
ACC0003579,CUST003620,TABUNGAN,10245421,2.36,2023-07-29,ACTIVE
ACC0003580,CUST002361,TABUNGAN,29301548,3.13,2024-07-11,ACTIVE
ACC0003581,CUST004432,DEPOSITO,1087831,4.91,2023-03-29,DORMANT
ACC0003582,CUST000642,TABUNGAN,9490809,2.31,2022-01-27,ACTIVE
ACC0003583,CUST000563,TABUNGAN,16232675,2.77,2026-01-24,ACTIVE
ACC0003584,CUST001238,TABUNGAN,4650941,2.69,2023-02-28,ACTIVE
ACC0003585,CUST004372,TABUNGAN,2201804,1.19,2023-07-21,DORMANT
ACC0003586,CUST002809,TABUNGAN,14335987,0.67,2024-11-16,DORMANT
ACC0003587,CUST004330,TABUNGAN,12515069,1.17,2024-06-21,ACTIVE
ACC0003588,CUST001972,TABUNGAN,8492865,1.87,2021-10-01,ACTIVE
ACC0003589,CUST004257,DEPOSITO,3621376,4.52,2023-06-14,ACTIVE
ACC0003590,CUST000524,TABUNGAN,3367404,1.73,2024-11-23,ACTIVE
ACC0003591,CUST000061,TABUNGAN,8219824,2.44,2022-12-09,ACTIVE
ACC0003592,CUST003643,TABUNGAN,2730854,1.74,2022-11-26,ACTIVE
ACC0003593,CUST000488,DEPOSITO,4141662,5.04,2025-09-20,ACTIVE
ACC0003594,CUST002973,TABUNGAN,5429540,3.21,2022-01-19,ACTIVE
ACC0003595,CUST001179,TABUNGAN,5719253,1.06,2025-05-12,CLOSED
ACC0003596,CUST003016,TABUNGAN,987867,1.19,2025-09-19,ACTIVE
ACC0003597,CUST003897,TABUNGAN,3782640,1.89,2025-03-01,ACTIVE
ACC0003598,CUST003245,DEPOSITO,3449054,3.82,2022-02-23,ACTIVE
ACC0003599,CUST004941,TABUNGAN,6105903,0.93,2022-08-22,ACTIVE
ACC0003600,CUST004992,TABUNGAN,4481352,3.28,2021-10-23,ACTIVE
ACC0003601,CUST002443,TABUNGAN,5682051,2.96,2025-08-18,CLOSED
ACC0003602,CUST002938,TABUNGAN,4190811,2.87,2023-04-12,ACTIVE
ACC0003603,CUST000278,TABUNGAN,8254101,0.51,2023-01-06,ACTIVE
ACC0003604,CUST000180,TABUNGAN,6641198,2.88,2024-11-20,ACTIVE
ACC0003605,CUST003019,DEPOSITO,3750230,5.79,2025-03-02,ACTIVE
ACC0003606,CUST003317,TABUNGAN,7817891,2.5,2024-10-26,CLOSED
ACC0003607,CUST001959,TABUNGAN,1267227,1.81,2024-07-12,ACTIVE
ACC0003608,CUST000088,TABUNGAN,3049294,1.15,2025-09-18,ACTIVE
ACC0003609,CUST002194,TABUNGAN,1427757,1.25,2023-07-16,ACTIVE
ACC0003610,CUST002255,TABUNGAN,6521902,1.87,2023-10-31,DORMANT
ACC0003611,CUST004430,TABUNGAN,16110316,2.81,2024-08-21,ACTIVE
ACC0003612,CUST004423,TABUNGAN,9784266,3.47,2024-06-12,ACTIVE
ACC0003613,CUST000063,TABUNGAN,3536396,1.34,2021-08-05,ACTIVE
ACC0003614,CUST004611,TABUNGAN,2687530,1.67,2023-10-15,ACTIVE
ACC0003615,CUST001552,TABUNGAN,1533517,0.6,2022-03-14,ACTIVE
ACC0003616,CUST002859,DEPOSITO,4079960,3.46,2022-06-06,ACTIVE
ACC0003617,CUST002723,TABUNGAN,748897,2.76,2025-06-12,ACTIVE
ACC0003618,CUST002774,TABUNGAN,1054844,1.89,2026-04-24,ACTIVE
ACC0003619,CUST001841,TABUNGAN,4106217,1.66,2022-03-09,ACTIVE
ACC0003620,CUST001673,TABUNGAN,5995638,1.92,2022-02-28,ACTIVE
ACC0003621,CUST001121,TABUNGAN,2695028,2.22,2021-09-15,CLOSED
ACC0003622,CUST001081,TABUNGAN,6960611,2.81,2022-05-20,ACTIVE
ACC0003623,CUST001850,TABUNGAN,1852878,1.51,2023-10-09,ACTIVE
ACC0003624,CUST000422,TABUNGAN,2684983,0.99,2024-12-13,ACTIVE
ACC0003625,CUST002514,TABUNGAN,11113077,2.93,2023-11-23,ACTIVE
ACC0003626,CUST001733,TABUNGAN,4557431,0.63,2024-12-19,DORMANT
ACC0003627,CUST004161,TABUNGAN,1021314,1.65,2024-09-22,ACTIVE
ACC0003628,CUST002765,DEPOSITO,5058655,5.42,2022-10-13,ACTIVE
ACC0003629,CUST001308,TABUNGAN,6047242,1.08,2022-10-06,CLOSED
ACC0003630,CUST000492,TABUNGAN,4227413,3.05,2024-02-25,ACTIVE
ACC0003631,CUST004768,TABUNGAN,28103828,3.37,2023-08-16,DORMANT
ACC0003632,CUST003832,DEPOSITO,2598449,3.97,2025-01-03,ACTIVE
ACC0003633,CUST003389,TABUNGAN,2104818,1.31,2023-01-22,ACTIVE
ACC0003634,CUST002274,TABUNGAN,8967342,2.01,2026-04-11,ACTIVE
ACC0003635,CUST004873,TABUNGAN,4422309,2.57,2025-07-18,ACTIVE
ACC0003636,CUST000356,TABUNGAN,1186853,2.25,2026-04-07,ACTIVE
ACC0003637,CUST000411,TABUNGAN,26821341,2.57,2022-02-20,ACTIVE
ACC0003638,CUST003580,TABUNGAN,496320,3.13,2023-09-07,ACTIVE
ACC0003639,CUST002889,TABUNGAN,4845099,3.49,2025-07-05,ACTIVE
ACC0003640,CUST001761,DEPOSITO,6798372,3.93,2023-05-18,ACTIVE
ACC0003641,CUST000330,DEPOSITO,3416953,3.57,2021-06-22,ACTIVE
ACC0003642,CUST003696,TABUNGAN,5479915,0.74,2023-06-29,ACTIVE
ACC0003643,CUST003259,TABUNGAN,1085799,2.97,2024-07-09,ACTIVE
ACC0003644,CUST004427,TABUNGAN,8146618,0.8,2023-07-20,ACTIVE
ACC0003645,CUST002523,DEPOSITO,32739645,4.89,2025-11-02,ACTIVE
ACC0003646,CUST000292,TABUNGAN,1994526,0.7,2024-06-19,ACTIVE
ACC0003647,CUST000286,TABUNGAN,369365,3.36,2021-06-10,ACTIVE
ACC0003648,CUST003767,TABUNGAN,1078797,2.1,2024-03-12,ACTIVE
ACC0003649,CUST001620,DEPOSITO,1427835,4.39,2023-09-25,DORMANT
ACC0003650,CUST002328,TABUNGAN,4147369,3.41,2025-09-24,ACTIVE
ACC0003651,CUST000932,TABUNGAN,2243583,1.88,2023-11-02,ACTIVE
ACC0003652,CUST004844,TABUNGAN,5877292,2.33,2024-02-14,ACTIVE
ACC0003653,CUST000574,TABUNGAN,1149722,3.31,2022-10-28,ACTIVE
ACC0003654,CUST003515,TABUNGAN,1494764,3.02,2021-10-03,ACTIVE
ACC0003655,CUST003448,TABUNGAN,7505295,1.52,2022-04-30,ACTIVE
ACC0003656,CUST000986,DEPOSITO,1757623,5.28,2023-09-14,ACTIVE
ACC0003657,CUST000495,DEPOSITO,2075437,5.1,2026-01-15,ACTIVE
ACC0003658,CUST004460,TABUNGAN,11291565,2.27,2023-11-13,ACTIVE
ACC0003659,CUST004384,DEPOSITO,19558682,4.82,2021-12-11,DORMANT
ACC0003660,CUST003113,TABUNGAN,927269,1.16,2025-12-12,ACTIVE
ACC0003661,CUST004401,DEPOSITO,582346,4.19,2023-01-13,ACTIVE
ACC0003662,CUST003775,TABUNGAN,16597510,0.72,2023-03-10,ACTIVE
ACC0003663,CUST000235,DEPOSITO,2027429,5.36,2024-09-02,ACTIVE
ACC0003664,CUST000691,TABUNGAN,6457159,0.93,2025-11-29,ACTIVE
ACC0003665,CUST000940,TABUNGAN,1990779,1.27,2024-02-29,DORMANT
ACC0003666,CUST002827,TABUNGAN,1720062,2.14,2025-03-19,ACTIVE
ACC0003667,CUST002283,TABUNGAN,5420741,2.37,2022-09-18,ACTIVE
ACC0003668,CUST002594,DEPOSITO,3112568,4.24,2021-07-07,DORMANT
ACC0003669,CUST004187,TABUNGAN,38361295,1.03,2023-03-06,ACTIVE
ACC0003670,CUST004262,TABUNGAN,4053074,2.97,2023-11-06,ACTIVE
ACC0003671,CUST001548,TABUNGAN,7752869,2.44,2025-11-17,ACTIVE
ACC0003672,CUST002058,TABUNGAN,5754178,1.03,2023-01-12,ACTIVE
ACC0003673,CUST004356,TABUNGAN,6380700,1.41,2022-10-25,ACTIVE
ACC0003674,CUST001959,DEPOSITO,1493924,3.76,2025-04-30,ACTIVE
ACC0003675,CUST003790,TABUNGAN,4913192,2.2,2021-11-21,ACTIVE
ACC0003676,CUST002402,TABUNGAN,6770817,2.93,2024-11-03,ACTIVE
ACC0003677,CUST003022,TABUNGAN,25022366,2.91,2025-05-31,ACTIVE
ACC0003678,CUST004551,TABUNGAN,7878333,1.69,2023-09-01,CLOSED
ACC0003679,CUST000952,TABUNGAN,2392268,2.08,2025-02-16,ACTIVE
ACC0003680,CUST000751,TABUNGAN,9892733,3.11,2025-10-19,ACTIVE
ACC0003681,CUST002896,TABUNGAN,3526207,0.86,2022-08-17,DORMANT
ACC0003682,CUST004563,TABUNGAN,24770146,1.12,2025-01-09,ACTIVE
ACC0003683,CUST002288,TABUNGAN,431535,3.1,2024-12-19,ACTIVE
ACC0003684,CUST000004,TABUNGAN,5658618,2.35,2023-12-26,ACTIVE
ACC0003685,CUST001431,DEPOSITO,12821855,3.59,2024-06-26,ACTIVE
ACC0003686,CUST002827,TABUNGAN,11582692,3.12,2022-11-29,ACTIVE
ACC0003687,CUST001406,TABUNGAN,15575313,3.48,2025-08-20,ACTIVE
ACC0003688,CUST004655,TABUNGAN,3088080,0.96,2021-06-06,ACTIVE
ACC0003689,CUST000592,TABUNGAN,1331433,0.73,2024-11-08,ACTIVE
ACC0003690,CUST002849,DEPOSITO,22242628,4.91,2022-07-06,ACTIVE
ACC0003691,CUST002117,TABUNGAN,27536374,3.26,2023-11-05,ACTIVE
ACC0003692,CUST003463,TABUNGAN,338731,1.12,2025-04-02,ACTIVE
ACC0003693,CUST004008,TABUNGAN,10438475,2.87,2024-06-17,ACTIVE
ACC0003694,CUST001052,TABUNGAN,3269075,1.53,2025-05-19,ACTIVE
ACC0003695,CUST003660,TABUNGAN,774294,2.82,2026-03-10,ACTIVE
ACC0003696,CUST001484,TABUNGAN,7291374,2.45,2023-07-26,ACTIVE
ACC0003697,CUST001448,TABUNGAN,8757684,3.23,2024-06-07,ACTIVE
ACC0003698,CUST004093,TABUNGAN,14509768,1.55,2026-02-14,CLOSED
ACC0003699,CUST003586,TABUNGAN,2585240,1.18,2023-07-23,ACTIVE
ACC0003700,CUST000224,TABUNGAN,6312635,2.87,2021-07-24,ACTIVE
ACC0003701,CUST000983,TABUNGAN,3838593,0.75,2023-03-11,DORMANT
ACC0003702,CUST000026,TABUNGAN,7921154,3.19,2022-06-16,ACTIVE
ACC0003703,CUST002631,DEPOSITO,2440311,2.54,2025-11-17,ACTIVE
ACC0003704,CUST000809,TABUNGAN,5204871,2.56,2022-06-24,ACTIVE
ACC0003705,CUST003713,TABUNGAN,8964077,1.29,2024-02-21,ACTIVE
ACC0003706,CUST003877,TABUNGAN,13743263,2.87,2024-09-04,ACTIVE
ACC0003707,CUST004060,TABUNGAN,3122328,2.8,2021-07-16,ACTIVE
ACC0003708,CUST002670,TABUNGAN,2182714,2.29,2022-11-26,DORMANT
ACC0003709,CUST001961,TABUNGAN,6194840,1.47,2023-09-26,ACTIVE
ACC0003710,CUST004712,TABUNGAN,768260,3.24,2023-10-29,ACTIVE
ACC0003711,CUST000272,TABUNGAN,2282555,0.62,2026-04-18,ACTIVE
ACC0003712,CUST001868,TABUNGAN,4323932,3.04,2025-01-26,ACTIVE
ACC0003713,CUST002601,DEPOSITO,1805757,5.51,2025-04-07,ACTIVE
ACC0003714,CUST002577,TABUNGAN,8759519,1.71,2021-12-06,ACTIVE
ACC0003715,CUST001412,TABUNGAN,1735097,0.92,2022-12-19,ACTIVE
ACC0003716,CUST004833,TABUNGAN,2016199,0.98,2023-03-11,ACTIVE
ACC0003717,CUST002549,TABUNGAN,1959154,1.68,2024-02-07,ACTIVE
ACC0003718,CUST003816,TABUNGAN,3846258,2.32,2024-06-20,ACTIVE
ACC0003719,CUST001184,TABUNGAN,1144532,2.19,2023-11-17,ACTIVE
ACC0003720,CUST002088,TABUNGAN,14375045,2.19,2024-01-15,DORMANT
ACC0003721,CUST000848,TABUNGAN,3358871,2.81,2025-03-19,ACTIVE
ACC0003722,CUST002360,TABUNGAN,1272287,3.08,2021-06-01,ACTIVE
ACC0003723,CUST000668,TABUNGAN,1970272,2.8,2022-08-05,ACTIVE
ACC0003724,CUST003905,TABUNGAN,824520,2.05,2022-12-19,ACTIVE
ACC0003725,CUST003949,DEPOSITO,1606050,4.13,2025-08-23,ACTIVE
ACC0003726,CUST002122,TABUNGAN,3881964,1.95,2024-03-05,ACTIVE
ACC0003727,CUST001153,TABUNGAN,2274984,3.43,2025-01-18,ACTIVE
ACC0003728,CUST002715,TABUNGAN,3144972,0.66,2021-08-30,ACTIVE
ACC0003729,CUST004938,TABUNGAN,2221338,2.89,2025-06-01,ACTIVE
ACC0003730,CUST001414,TABUNGAN,3453229,2.39,2023-11-07,ACTIVE
ACC0003731,CUST002691,TABUNGAN,2352118,2.81,2022-11-21,ACTIVE
ACC0003732,CUST001331,TABUNGAN,2180116,1.44,2022-07-16,ACTIVE
ACC0003733,CUST003487,TABUNGAN,4104296,1.35,2021-10-23,ACTIVE
ACC0003734,CUST004212,TABUNGAN,3782247,2.14,2022-05-29,DORMANT
ACC0003735,CUST000644,TABUNGAN,955787,2.73,2022-06-03,ACTIVE
ACC0003736,CUST000471,TABUNGAN,15985376,3.38,2022-12-23,ACTIVE
ACC0003737,CUST001171,TABUNGAN,1454432,0.63,2025-10-05,CLOSED
ACC0003738,CUST003786,TABUNGAN,10551072,0.77,2022-04-19,ACTIVE
ACC0003739,CUST002018,TABUNGAN,4100374,2.96,2025-03-11,ACTIVE
ACC0003740,CUST003457,DEPOSITO,3715841,3.29,2023-01-26,ACTIVE
ACC0003741,CUST003037,TABUNGAN,1607841,0.97,2021-12-31,ACTIVE
ACC0003742,CUST003507,TABUNGAN,1131008,2.61,2026-04-16,DORMANT
ACC0003743,CUST002314,TABUNGAN,710195,1.66,2021-09-08,CLOSED
ACC0003744,CUST001613,TABUNGAN,2335267,2.01,2023-04-24,ACTIVE
ACC0003745,CUST001079,TABUNGAN,3383626,1.64,2022-04-27,DORMANT
ACC0003746,CUST002127,TABUNGAN,1635028,1.47,2021-10-16,ACTIVE
ACC0003747,CUST003444,TABUNGAN,3431751,1.02,2022-05-06,ACTIVE
ACC0003748,CUST002880,TABUNGAN,13092941,3.24,2023-07-21,ACTIVE
ACC0003749,CUST003067,TABUNGAN,1066255,1.68,2022-04-30,DORMANT
ACC0003750,CUST001325,DEPOSITO,4315135,2.91,2022-10-18,DORMANT
ACC0003751,CUST002912,DEPOSITO,1674983,2.61,2023-12-18,ACTIVE
ACC0003752,CUST002169,TABUNGAN,2636236,2.24,2022-10-30,ACTIVE
ACC0003753,CUST000026,TABUNGAN,854197,2.14,2023-08-25,ACTIVE
ACC0003754,CUST001683,TABUNGAN,1566276,0.78,2022-03-06,ACTIVE
ACC0003755,CUST003382,DEPOSITO,1112256,3.95,2023-11-08,ACTIVE
ACC0003756,CUST000843,TABUNGAN,5686814,2.07,2025-07-17,ACTIVE
ACC0003757,CUST000047,TABUNGAN,1179213,1.32,2023-03-24,ACTIVE
ACC0003758,CUST001859,TABUNGAN,2386915,3.17,2025-10-19,ACTIVE
ACC0003759,CUST004228,TABUNGAN,14350399,2.41,2025-12-30,ACTIVE
ACC0003760,CUST003910,TABUNGAN,8948756,2.53,2022-02-17,ACTIVE
ACC0003761,CUST002086,DEPOSITO,12073735,5.6,2024-09-27,ACTIVE
ACC0003762,CUST001099,TABUNGAN,2350110,2.53,2021-12-04,CLOSED
ACC0003763,CUST004553,TABUNGAN,5332980,1.31,2024-05-17,CLOSED
ACC0003764,CUST002708,TABUNGAN,1179293,3.28,2023-12-14,DORMANT
ACC0003765,CUST002784,TABUNGAN,9583778,2.39,2024-04-28,ACTIVE
ACC0003766,CUST002976,TABUNGAN,1334974,1.01,2025-12-09,ACTIVE
ACC0003767,CUST003472,DEPOSITO,11559268,4.64,2024-12-14,ACTIVE
ACC0003768,CUST004073,TABUNGAN,2826050,1.8,2021-11-29,CLOSED
ACC0003769,CUST003435,TABUNGAN,1435011,1.78,2021-10-27,ACTIVE
ACC0003770,CUST003727,TABUNGAN,5082006,3.08,2021-07-02,ACTIVE
ACC0003771,CUST003684,TABUNGAN,2899604,3.16,2023-02-20,ACTIVE
ACC0003772,CUST004131,TABUNGAN,17432143,2.46,2024-04-09,ACTIVE
ACC0003773,CUST000422,TABUNGAN,3088218,1.13,2025-12-12,ACTIVE
ACC0003774,CUST002041,TABUNGAN,1457797,3.44,2025-03-24,DORMANT
ACC0003775,CUST002880,DEPOSITO,3994160,4.58,2023-01-11,ACTIVE
ACC0003776,CUST001016,TABUNGAN,10923891,1.69,2024-07-30,ACTIVE
ACC0003777,CUST000127,TABUNGAN,6626570,0.5,2023-12-10,ACTIVE
ACC0003778,CUST000085,DEPOSITO,2828177,2.58,2023-10-27,ACTIVE
ACC0003779,CUST000850,DEPOSITO,5325270,4.56,2026-04-05,ACTIVE
ACC0003780,CUST001480,DEPOSITO,5596273,5.63,2023-05-15,ACTIVE
ACC0003781,CUST001106,TABUNGAN,1193509,1.83,2021-10-13,ACTIVE
ACC0003782,CUST002842,TABUNGAN,6871741,2.39,2025-03-15,ACTIVE
ACC0003783,CUST002646,TABUNGAN,2399521,1.42,2025-04-25,ACTIVE
ACC0003784,CUST002467,TABUNGAN,5414490,0.83,2024-05-06,ACTIVE
ACC0003785,CUST002311,TABUNGAN,10892889,2.24,2023-05-18,ACTIVE
ACC0003786,CUST000939,TABUNGAN,1122421,1.6,2022-08-25,ACTIVE
ACC0003787,CUST001385,TABUNGAN,531547,3.27,2024-07-26,ACTIVE
ACC0003788,CUST001559,DEPOSITO,5671842,3.05,2024-06-24,ACTIVE
ACC0003789,CUST003686,TABUNGAN,5960882,1.99,2025-06-14,ACTIVE
ACC0003790,CUST003569,TABUNGAN,19509775,0.56,2021-06-10,ACTIVE
ACC0003791,CUST002228,TABUNGAN,2051098,2.58,2025-05-07,ACTIVE
ACC0003792,CUST004314,TABUNGAN,5491574,2.45,2026-02-01,ACTIVE
ACC0003793,CUST001276,TABUNGAN,1494321,1.74,2024-01-26,ACTIVE
ACC0003794,CUST002885,DEPOSITO,2098479,5.75,2026-02-17,CLOSED
ACC0003795,CUST002950,TABUNGAN,7265135,3.09,2021-06-03,ACTIVE
ACC0003796,CUST002830,TABUNGAN,4934918,1.94,2023-08-15,ACTIVE
ACC0003797,CUST002282,TABUNGAN,3231614,3.05,2023-06-23,ACTIVE
ACC0003798,CUST003714,TABUNGAN,5193021,2.07,2024-03-21,ACTIVE
ACC0003799,CUST001508,TABUNGAN,2283104,2.11,2023-06-10,ACTIVE
ACC0003800,CUST003179,DEPOSITO,5520281,2.78,2023-06-06,ACTIVE
ACC0003801,CUST004971,TABUNGAN,14341910,2.2,2022-11-15,ACTIVE
ACC0003802,CUST002496,TABUNGAN,7373711,2.65,2025-07-11,ACTIVE
ACC0003803,CUST003084,TABUNGAN,3271098,1.24,2025-09-20,ACTIVE
ACC0003804,CUST002461,TABUNGAN,2605371,2.37,2025-01-14,ACTIVE
ACC0003805,CUST004307,DEPOSITO,1419584,2.68,2026-03-22,ACTIVE
ACC0003806,CUST002169,TABUNGAN,7121500,1.13,2022-01-23,ACTIVE
ACC0003807,CUST004733,TABUNGAN,12437380,1.45,2023-03-19,ACTIVE
ACC0003808,CUST003973,DEPOSITO,1542843,2.89,2024-11-22,ACTIVE
ACC0003809,CUST001645,TABUNGAN,20199433,0.94,2023-10-27,ACTIVE
ACC0003810,CUST001658,TABUNGAN,708049,2.01,2022-01-11,ACTIVE
ACC0003811,CUST004715,TABUNGAN,2647505,1.82,2025-10-13,ACTIVE
ACC0003812,CUST000996,TABUNGAN,3292835,2.82,2025-06-03,ACTIVE
ACC0003813,CUST000194,TABUNGAN,454153,3.25,2022-05-23,ACTIVE
ACC0003814,CUST000606,TABUNGAN,9221476,2.08,2022-08-09,ACTIVE
ACC0003815,CUST001615,DEPOSITO,22570187,2.94,2023-12-08,ACTIVE
ACC0003816,CUST000716,TABUNGAN,2707709,0.74,2025-11-01,ACTIVE
ACC0003817,CUST003501,TABUNGAN,3087342,2.06,2024-04-24,ACTIVE
ACC0003818,CUST000294,TABUNGAN,7346445,2.12,2025-06-10,CLOSED
ACC0003819,CUST003677,DEPOSITO,12490879,3.71,2024-10-16,ACTIVE
ACC0003820,CUST001328,DEPOSITO,7813079,2.52,2024-03-20,ACTIVE
ACC0003821,CUST000522,TABUNGAN,692580,2.99,2023-03-13,ACTIVE
ACC0003822,CUST000588,DEPOSITO,3469074,3.0,2025-10-21,DORMANT
ACC0003823,CUST002987,TABUNGAN,1990607,1.39,2021-08-22,ACTIVE
ACC0003824,CUST004779,TABUNGAN,45754754,1.06,2023-01-30,ACTIVE
ACC0003825,CUST001708,DEPOSITO,10062300,5.98,2024-05-28,ACTIVE
ACC0003826,CUST004187,TABUNGAN,9728073,0.64,2023-03-21,ACTIVE
ACC0003827,CUST002579,TABUNGAN,541144,1.19,2024-12-06,ACTIVE
ACC0003828,CUST001899,DEPOSITO,2527487,3.77,2024-03-31,ACTIVE
ACC0003829,CUST002243,TABUNGAN,5843726,0.83,2025-05-23,ACTIVE
ACC0003830,CUST000408,TABUNGAN,1990686,2.15,2024-05-20,ACTIVE
ACC0003831,CUST002413,TABUNGAN,6802173,1.46,2024-01-31,DORMANT
ACC0003832,CUST002413,TABUNGAN,1674847,0.56,2021-08-24,ACTIVE
ACC0003833,CUST002226,DEPOSITO,1464309,4.16,2025-10-09,ACTIVE
ACC0003834,CUST004676,TABUNGAN,1901659,3.34,2022-09-06,ACTIVE
ACC0003835,CUST001947,TABUNGAN,6932118,1.98,2023-08-25,ACTIVE
ACC0003836,CUST000301,TABUNGAN,234565,0.73,2023-01-30,ACTIVE
ACC0003837,CUST002163,TABUNGAN,3182427,3.38,2022-04-11,ACTIVE
ACC0003838,CUST003045,TABUNGAN,14014106,2.88,2025-07-21,ACTIVE
ACC0003839,CUST000453,TABUNGAN,2994609,3.25,2025-06-14,ACTIVE
ACC0003840,CUST002035,TABUNGAN,3929652,1.29,2024-09-18,ACTIVE
ACC0003841,CUST002797,TABUNGAN,1936882,1.65,2024-11-14,ACTIVE
ACC0003842,CUST004440,TABUNGAN,3877362,1.93,2023-12-12,ACTIVE
ACC0003843,CUST000768,TABUNGAN,2903047,3.39,2023-04-10,ACTIVE
ACC0003844,CUST004100,TABUNGAN,1016889,0.92,2023-10-30,ACTIVE
ACC0003845,CUST003755,TABUNGAN,2589881,1.58,2024-04-20,ACTIVE
ACC0003846,CUST003455,TABUNGAN,1802733,2.76,2023-10-23,ACTIVE
ACC0003847,CUST003974,TABUNGAN,8427570,3.44,2022-06-21,ACTIVE
ACC0003848,CUST002056,TABUNGAN,4873901,1.89,2024-12-10,ACTIVE
ACC0003849,CUST000551,TABUNGAN,41095988,1.88,2023-01-16,ACTIVE
ACC0003850,CUST003750,TABUNGAN,7612582,0.73,2022-02-07,ACTIVE
ACC0003851,CUST001151,DEPOSITO,3383023,4.97,2021-09-09,ACTIVE
ACC0003852,CUST003944,TABUNGAN,2708305,1.5,2023-11-17,ACTIVE
ACC0003853,CUST002781,TABUNGAN,4606845,2.1,2021-07-31,ACTIVE
ACC0003854,CUST000241,TABUNGAN,18036525,0.92,2024-10-02,ACTIVE
ACC0003855,CUST004851,DEPOSITO,2258131,4.0,2024-01-02,DORMANT
ACC0003856,CUST001855,TABUNGAN,12269609,2.56,2024-07-23,CLOSED
ACC0003857,CUST004702,TABUNGAN,6742523,1.63,2023-09-28,ACTIVE
ACC0003858,CUST002760,TABUNGAN,895836,2.03,2025-10-22,ACTIVE
ACC0003859,CUST002643,TABUNGAN,3485352,2.33,2021-12-16,ACTIVE
ACC0003860,CUST001398,DEPOSITO,1228979,4.24,2022-07-28,DORMANT
ACC0003861,CUST002518,DEPOSITO,1746755,4.7,2024-06-15,ACTIVE
ACC0003862,CUST001797,TABUNGAN,37124844,1.63,2023-05-26,ACTIVE
ACC0003863,CUST001222,DEPOSITO,4535355,5.41,2024-03-09,ACTIVE
ACC0003864,CUST004822,DEPOSITO,6225565,3.25,2023-11-17,ACTIVE
ACC0003865,CUST001107,TABUNGAN,25047679,1.52,2024-01-20,ACTIVE
ACC0003866,CUST001376,TABUNGAN,1308354,1.36,2025-09-17,ACTIVE
ACC0003867,CUST000888,TABUNGAN,6020175,2.14,2025-09-27,ACTIVE
ACC0003868,CUST000226,TABUNGAN,4718804,2.04,2022-01-31,ACTIVE
ACC0003869,CUST000536,TABUNGAN,8835888,2.31,2023-02-02,ACTIVE
ACC0003870,CUST000789,DEPOSITO,3612541,5.7,2023-02-24,ACTIVE
ACC0003871,CUST001077,TABUNGAN,600852,1.52,2022-12-19,ACTIVE
